recruitNumber,name,detailLink,publishTime,catalog,workLocation
1,SNG03-移动广告产品运营经理（深圳）,http://hr.tencent.com/position_detail.php?id=20708&keywords=&tid=0&lid=0,2015-08-24,产品/项目类,深圳
1,TEG04-KM社区产品运营经理（深圳）,http://hr.tencent.com/position_detail.php?id=20636&keywords=&tid=0&lid=0,2015-08-24,产品/项目类,深圳
2,SNG06-手Q新业务后台开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=19966&keywords=&tid=0&lid=0,2015-08-24,技术类,深圳
4,MIG06-市场拓展经理（深圳）,http://hr.tencent.com/position_detail.php?id=21857&keywords=&tid=0&lid=0,2015-08-23,市场类,深圳
1,MIG07-Android终端开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=19171&keywords=&tid=0&lid=0,2015-08-23,技术类,深圳
4,SNG08-QQ空间前台开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=16249&keywords=&tid=0&lid=0,2015-08-22,技术类,深圳
1,MIG08-Android开发高级工程师（北京）,http://hr.tencent.com/position_detail.php?id=17794&keywords=&tid=0&lid=0,2015-08-24,技术类,北京
1,WXG06-微信支付基础产品运营经理（深圳）,http://hr.tencent.com/position_detail.php?id=20518&keywords=&tid=0&lid=0,2015-08-23,产品/项目类,深圳
2,OMG184-腾讯网ios开发工程师（北京）,http://hr.tencent.com/position_detail.php?id=21607&keywords=&tid=0&lid=0,2015-08-24,技术类,北京
1,MIG10-高级商务拓展经理（北京）,http://hr.tencent.com/position_detail.php?id=20859&keywords=&tid=0&lid=0,2015-08-24,市场类,北京
5,MIG08-移动客户端安全研究员（北京）,http://hr.tencent.com/position_detail.php?id=16800&keywords=&tid=0&lid=0,2015-08-24,技术类,北京
3,TEG02-IDC网络项目经理（深圳）,http://hr.tencent.com/position_detail.php?id=17674&keywords=&tid=0&lid=0,2015-08-22,产品/项目类,深圳
1,MIG12-高级技术运营工程师（深圳）,http://hr.tencent.com/position_detail.php?id=20516&keywords=&tid=0&lid=0,2015-08-24,技术类,深圳
1,MIG08-移动客户端产品经理（广州）,http://hr.tencent.com/position_detail.php?id=21912&keywords=&tid=0&lid=0,2015-08-24,产品/项目类,广州
3,OMG153-商业分析师（北京）,http://hr.tencent.com/position_detail.php?id=20561&keywords=&tid=0&lid=0,2015-08-24,市场类,北京
2,SNG06-QQ手游品类运营负责人（深圳）,http://hr.tencent.com/position_detail.php?id=21450&keywords=&tid=0&lid=0,2015-08-24,产品/项目类,深圳
2,MIG18-众创空间营销联盟负责人（深圳）,http://hr.tencent.com/position_detail.php?id=21972&keywords=&tid=0&lid=0,2015-08-23,市场类,深圳
3,SNG12-腾讯云平台研发web前端开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=19699&keywords=&tid=0&lid=0,2015-08-23,技术类,深圳
1,WXG06-微信支付商务拓展金融民生组组长（深圳）,http://hr.tencent.com/position_detail.php?id=21805&keywords=&tid=0&lid=0,2015-08-24,市场类,深圳
4,15456-Android软件工程师（深圳）,http://hr.tencent.com/position_detail.php?id=21848&keywords=&tid=0&lid=0,2015-08-23,技术类,深圳
3,SNG08-QQ空间后台开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=21334&keywords=&tid=0&lid=0,2015-08-22,技术类,深圳
3,TEG02-网络质量规划工程师（深圳）,http://hr.tencent.com/position_detail.php?id=21707&keywords=&tid=0&lid=0,2015-08-22,技术类,深圳
3,SA-广点通基础平台后台开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=18444&keywords=&tid=0&lid=0,2015-08-22,技术类,深圳
1,HY1-智能玩具产品经理（深圳）,http://hr.tencent.com/position_detail.php?id=20830&keywords=&tid=0&lid=0,2015-06-20,产品/项目类,深圳
2,15571-资深特效设计师,http://hr.tencent.com/position_detail.php?id=16129&keywords=&tid=0&lid=0,2015-06-24,设计类,深圳
1,MIG16-产品运营经理（北京）,http://hr.tencent.com/position_detail.php?id=21396&keywords=&tid=0&lid=0,2015-06-19,产品/项目类,北京
1,ZX1-财付通高级商务拓展经理(上海),http://hr.tencent.com/position_detail.php?id=20827&keywords=&tid=0&lid=0,2015-06-19,市场类,上海
1,SD14-android开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=20994&keywords=&tid=0&lid=0,2015-06-24,技术类,深圳
1,HY3-互娱采购经理(上海),http://hr.tencent.com/position_detail.php?id=21158&keywords=&tid=0&lid=0,2015-06-24,职能类,上海
1,HY1-英雄联盟测试经理(深圳),http://hr.tencent.com/position_detail.php?id=21439&keywords=&tid=0&lid=0,2015-06-25,技术类,深圳
2,WXG04-微信开放平台android开发工程师(深圳),http://hr.tencent.com/position_detail.php?id=21331&keywords=&tid=0&lid=0,2015-06-27,技术类,深圳
1,WH-劳动关系高级经理(深圳),http://hr.tencent.com/position_detail.php?id=13745&keywords=&tid=0&lid=0,2015-06-19,职能类,深圳
1,ZX1-风控中心系统架构师（深圳）,http://hr.tencent.com/position_detail.php?id=21374&keywords=&tid=0&lid=0,2015-06-18,技术类,深圳
3,WXG03-微信开放平台安全开发工程师（广州）,http://hr.tencent.com/position_detail.php?id=18432&keywords=&tid=0&lid=0,2015-08-22,技术类,广州
1,SD14-前端开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=20953&keywords=&tid=0&lid=0,2015-06-23,技术类,深圳
2,15573-游戏场景原画师（深圳）,http://hr.tencent.com/position_detail.php?id=13348&keywords=&tid=0&lid=0,2015-06-21,设计类,深圳
1,TEG11-自然语言研究员(深圳）,http://hr.tencent.com/position_detail.php?id=18692&keywords=&tid=0&lid=0,2015-06-24,技术类,深圳
3,RL-HRBP（深圳）,http://hr.tencent.com/position_detail.php?id=21366&keywords=&tid=0&lid=0,2015-06-25,职能类,深圳
1,RL-HRBP（广州）,http://hr.tencent.com/position_detail.php?id=21368&keywords=&tid=0&lid=0,2015-06-25,职能类,广州
9,15851-游戏音频设计师（深圳）,http://hr.tencent.com/position_detail.php?id=20146&keywords=&tid=0&lid=0,2015-06-26,产品/项目类,深圳
1,15712-用户研究（深圳）,http://hr.tencent.com/position_detail.php?id=19662&keywords=&tid=0&lid=0,2015-06-26,设计类,深圳
2,WXG04-微信游戏高级运营经理(深圳),http://hr.tencent.com/position_detail.php?id=21395&keywords=&tid=0&lid=0,2015-06-19,产品/项目类,深圳
1,OMG184-腾讯网体育频道App运营（北京）,http://hr.tencent.com/position_detail.php?id=19723&keywords=&tid=0&lid=0,2015-06-19,产品/项目类,北京
1,SNG11-系统运维工程师（深圳）,http://hr.tencent.com/position_detail.php?id=18984&keywords=&tid=0&lid=0,2015-08-22,技术类,深圳
1,SNG16-QQ音乐广告行销经理（北京）,http://hr.tencent.com/position_detail.php?id=21510&keywords=&tid=0&lid=0,2015-08-22,市场类,北京
1,OMG148-智慧城市产品运营（北京）,http://hr.tencent.com/position_detail.php?id=20878&keywords=&tid=0&lid=0,2015-06-24,市场类,北京
1,WXG04-微信开放平台android开发高级工程师(广州),http://hr.tencent.com/position_detail.php?id=21081&keywords=&tid=0&lid=0,2015-06-24,技术类,广州
1,SD5-休闲游戏项目经理（深圳）,http://hr.tencent.com/position_detail.php?id=21955&keywords=&tid=0&lid=0,2015-08-22,产品/项目类,深圳
2,15570-御龙移动版（RPG手游）手游高级引擎开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=21188&keywords=&tid=0&lid=0,2015-06-25,技术类,深圳
2,15569-QQ飞车游戏2D场景设计师（深圳）,http://hr.tencent.com/position_detail.php?id=19406&keywords=&tid=0&lid=0,2015-06-24,设计类,深圳
1,RL-HRBP（上海）,http://hr.tencent.com/position_detail.php?id=21369&keywords=&tid=0&lid=0,2015-06-25,职能类,上海
2,15612-手游3D美术设计师（深圳）,http://hr.tencent.com/position_detail.php?id=20540&keywords=&tid=0&lid=0,2015-06-26,设计类,深圳
2,SNG08-移动端图像算法开发工程师（上海）,http://hr.tencent.com/position_detail.php?id=19398&keywords=&tid=0&lid=0,2015-06-26,技术类,上海
2,RL3-招聘经理（深圳）,http://hr.tencent.com/position_detail.php?id=21170&keywords=&tid=0&lid=0,2015-06-19,职能类,深圳
1,HY1-质量开放平台运营开发工程师(上海）,http://hr.tencent.com/position_detail.php?id=19440&keywords=&tid=0&lid=0,2015-06-19,技术类,上海
1,15602-Alpha项目组APM（深圳）,http://hr.tencent.com/position_detail.php?id=21379&keywords=&tid=0&lid=0,2015-06-18,产品/项目类,深圳
2,RL1-招聘经理（深圳）,http://hr.tencent.com/position_detail.php?id=21220&keywords=&tid=0&lid=0,2015-08-22,职能类,深圳
1,MIG12-数据产品高级产品经理（深圳）,http://hr.tencent.com/position_detail.php?id=21830&keywords=&tid=0&lid=0,2015-08-22,产品/项目类,深圳
1,SNG11-业务运维工程师（深圳）,http://hr.tencent.com/position_detail.php?id=20160&keywords=&tid=0&lid=0,2015-08-22,技术类,深圳
2,HY4-互娱移动终端媒介经理（深圳）,http://hr.tencent.com/position_detail.php?id=18196&keywords=&tid=0&lid=0,2015-06-23,市场类,深圳
1,14914-品牌总监（深圳）,http://hr.tencent.com/position_detail.php?id=17459&keywords=&tid=0&lid=0,2015-06-21,市场类,深圳
2,MIG06-腾讯开放平台产品经理（深圳）,http://hr.tencent.com/position_detail.php?id=18247&keywords=&tid=0&lid=0,2015-08-22,产品/项目类,深圳
1,ZX1-财付通银行交易开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=20680&keywords=&tid=0&lid=0,2015-08-22,技术类,深圳
2,SNG12-IDC高级商务拓展经理（北京）,http://hr.tencent.com/position_detail.php?id=21216&keywords=&tid=0&lid=0,2015-08-22,市场类,北京
1,RL-HRBP（北京）,http://hr.tencent.com/position_detail.php?id=21367&keywords=&tid=0&lid=0,2015-06-25,职能类,北京
1,MIG15-移动端渲染引擎研发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=20174&keywords=&tid=0&lid=0,2015-06-25,技术类,深圳
5,15570-九龙战（ARPG竞技手游）高级运营策划（深圳）,http://hr.tencent.com/position_detail.php?id=16070&keywords=&tid=0&lid=0,2015-06-24,产品/项目类,深圳
1,15760-移动游戏测试经理（上海）,http://hr.tencent.com/position_detail.php?id=18454&keywords=&tid=0&lid=0,2015-06-27,技术类,上海
1,WXG04-微信企业号高级商务拓展经理(广州),http://hr.tencent.com/position_detail.php?id=21079&keywords=&tid=0&lid=0,2015-06-26,市场类,广州
2,ZX1-财付通高级风险分析师（深圳）,http://hr.tencent.com/position_detail.php?id=16043&keywords=&tid=0&lid=0,2015-08-22,技术类,深圳
3,SNG16-web前端开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=14758&keywords=&tid=0&lid=0,2015-08-22,技术类,深圳
1,SNG10-UI工程师（前端开发工程师-上海）,http://hr.tencent.com/position_detail.php?id=14740&keywords=&tid=0&lid=0,2015-08-22,设计类,上海
1,GY0-高级海外产品策划经理（深圳）,http://hr.tencent.com/position_detail.php?id=17123&keywords=&tid=0&lid=0,2015-08-22,产品/项目类,深圳
3,TEG05-后台开发高级工程师（深圳）,http://hr.tencent.com/position_detail.php?id=19977&keywords=&tid=0&lid=0,2015-08-22,技术类,深圳
3,14914-品牌创意高级经理（深圳）,http://hr.tencent.com/position_detail.php?id=17490&keywords=&tid=0&lid=0,2015-06-24,设计类,深圳
2,WXG04-微信企业号运营开发工程师（广州）,http://hr.tencent.com/position_detail.php?id=18697&keywords=&tid=0&lid=0,2015-06-26,技术类,广州
1,MIG03-网页设计师（深圳）,http://hr.tencent.com/position_detail.php?id=19156&keywords=&tid=0&lid=0,2015-06-26,设计类,深圳
2,ZX1-财付通视觉设计师（深圳）,http://hr.tencent.com/position_detail.php?id=21772&keywords=&tid=0&lid=0,2015-08-22,设计类,深圳
1,MIG12-大数据运维工程师（深圳）,http://hr.tencent.com/position_detail.php?id=21836&keywords=&tid=0&lid=0,2015-08-22,技术类,深圳
1,15616-手游高级后台开发工程师（上海）,http://hr.tencent.com/position_detail.php?id=21782&keywords=&tid=0&lid=0,2015-08-21,技术类,上海
2,WXG06-微信支付金融行业高级产品经理(深圳),http://hr.tencent.com/position_detail.php?id=21464&keywords=&tid=0&lid=0,2015-08-21,产品/项目类,深圳
2,15573-ARPG移动游戏服务器开发工程师(上海）,http://hr.tencent.com/position_detail.php?id=20328&keywords=&tid=0&lid=0,2015-08-22,技术类,上海
1,HY1-客户端安全架构师（深圳）,http://hr.tencent.com/position_detail.php?id=21437&keywords=&tid=0&lid=0,2015-06-25,技术类,深圳
1,MIG18-运营分析产品经理（深圳）,http://hr.tencent.com/position_detail.php?id=18619&keywords=&tid=0&lid=0,2015-08-22,产品/项目类,深圳
2,15570-御龙移动版（RPG手游）手游客户端开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=15131&keywords=&tid=0&lid=0,2015-08-22,技术类,深圳
2,HY6-后台开发工程师(深圳),http://hr.tencent.com/position_detail.php?id=20480&keywords=&tid=0&lid=0,2015-08-22,技术类,深圳
1,17605-高级数据分析产品经理（深圳）,http://hr.tencent.com/position_detail.php?id=20926&keywords=&tid=0&lid=0,2015-08-22,产品/项目类,深圳
1,TEG02-服务管理工程师（深圳）,http://hr.tencent.com/position_detail.php?id=18834&keywords=&tid=0&lid=0,2015-08-21,技术类,深圳
4,SNG12-腾讯云官网和计费后台开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=21921&keywords=&tid=0&lid=0,2015-08-21,技术类,深圳
1,OMG148-网媒房产WEB前端开发工程师（北京）,http://hr.tencent.com/position_detail.php?id=21315&keywords=&tid=0&lid=0,2015-08-22,技术类,北京
1,WXG04-微信互联网+城市服务高级商务经理（北京）,http://hr.tencent.com/position_detail.php?id=21909&keywords=&tid=0&lid=0,2015-08-21,市场类,北京
3,SNG03-QQ群产品运营经理（深圳）,http://hr.tencent.com/position_detail.php?id=20246&keywords=&tid=0&lid=0,2015-08-22,产品/项目类,深圳
2,WXG07-微信广研产品经理（广州）,http://hr.tencent.com/position_detail.php?id=17937&keywords=&tid=0&lid=0,2015-08-22,产品/项目类,广州
1,ZX1-财付通信用业务审核经理（深圳）,http://hr.tencent.com/position_detail.php?id=19126&keywords=&tid=0&lid=0,2015-06-30,技术类,深圳
1,ZX1-财付通基础平台高级工程师（深圳）,http://hr.tencent.com/position_detail.php?id=20509&keywords=&tid=0&lid=0,2015-06-30,技术类,深圳
1,MIG09-浏览器客户端windows开发工程师（北京）,http://hr.tencent.com/position_detail.php?id=21391&keywords=&tid=0&lid=0,2015-06-29,技术类,北京
1,15614-高级3D角色设计师（上海）,http://hr.tencent.com/position_detail.php?id=19139&keywords=&tid=0&lid=0,2015-07-01,设计类,上海
1,OMG192-腾讯广告华南4A渠道经理（广州）,http://hr.tencent.com/position_detail.php?id=21084&keywords=&tid=0&lid=0,2015-08-21,市场类,广州
1,15573-游戏美术UI视觉设计师（深圳）,http://hr.tencent.com/position_detail.php?id=21505&keywords=&tid=0&lid=0,2015-07-01,设计类,深圳
1,HY1-蜂鸟高级图像算法工程师（深圳）,http://hr.tencent.com/position_detail.php?id=20695&keywords=&tid=0&lid=0,2015-06-30,技术类,深圳
1,HY2-互娱iData前端开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=17278&keywords=&tid=0&lid=0,2015-06-29,技术类,深圳
2,SNG11-高级数据开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=15341&keywords=&tid=0&lid=0,2015-06-29,技术类,深圳
2,OMG184-腾讯网体育频道原创高级编辑(北京),http://hr.tencent.com/position_detail.php?id=20275&keywords=&tid=0&lid=0,2015-06-30,内容编辑类,北京
1,OMG184-腾讯网体育商务副总监（北京）,http://hr.tencent.com/position_detail.php?id=20645&keywords=&tid=0&lid=0,2015-06-30,内容编辑类,北京
1,WXG06-微信支付项目经理（深圳）,http://hr.tencent.com/position_detail.php?id=21640&keywords=&tid=0&lid=0,2015-08-21,产品/项目类,深圳
1,MIG05-高级商务经理（北京）,http://hr.tencent.com/position_detail.php?id=20043&keywords=&tid=0&lid=0,2015-08-21,市场类,北京
1,SNG04-企业产品公关经理（上海）,http://hr.tencent.com/position_detail.php?id=21497&keywords=&tid=0&lid=0,2015-07-01,市场类,上海
1,SNG04-商务拓展组组长(上海),http://hr.tencent.com/position_detail.php?id=21140&keywords=&tid=0&lid=0,2015-07-01,市场类,上海
1,HY1-蜂鸟高级后台开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=20694&keywords=&tid=0&lid=0,2015-06-30,技术类,深圳
1,OMG096-腾讯网NBA游戏内容编辑（北京）,http://hr.tencent.com/position_detail.php?id=19683&keywords=&tid=0&lid=0,2015-06-30,内容编辑类,北京
1,ZX1-财付通高级后台开发工程师（西安）,http://hr.tencent.com/position_detail.php?id=20157&keywords=&tid=0&lid=0,2015-06-30,技术类,西安
1,ZX1-研发中心总监（深圳）,http://hr.tencent.com/position_detail.php?id=21382&keywords=&tid=0&lid=0,2015-06-30,技术类,深圳
1,OMG184-腾讯网体育频道产品运营（北京）,http://hr.tencent.com/position_detail.php?id=20802&keywords=&tid=0&lid=0,2015-06-30,内容编辑类,北京
1,OMG064-交互设计师（深圳）,http://hr.tencent.com/position_detail.php?id=17671&keywords=&tid=0&lid=0,2015-06-30,设计类,深圳
2,ZX1-理财通网页重构工程师（深圳）,http://hr.tencent.com/position_detail.php?id=21713&keywords=&tid=0&lid=0,2015-08-21,设计类,深圳
2,SNG11-基础平台运营开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=18122&keywords=&tid=0&lid=0,2015-08-21,技术类,深圳
